keep_label,review_status,review_notes,cik,company_name,aaer_year,match_score,aaer_date,aaer_numbers,aaer_details,aaer_links,label_source,normalized_company_name,distinctive_company_tokens,exact_company_phrase_in_aaer,distinctive_token_coverage,triage_category,automation_status,automation_reason
1,REVIEW,,49196,HUNTINGTON BANCSHARES INC /MD/,2011,95.65,14-Jun-11,AAER-3291,"Huntington Bancshares, Inc.; Thomas E. Hoaglin, Michael J. McMennamin, and John Van Fleet, CPA Release No. 34-64668, AAER-3291",https://www.sec.gov/files/litigation/admin/2011/34-64668.pdf,SEC AAER index + company-name candidate matching,HUNTINGTON BANCSHARES MD,HUNTINGTON | BANCSHARES,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,REVIEW,,1534154,ID GLOBAL SOLUTIONS CORP,2016,89.47,15-Mar-16,AAER-3758,"ModusLink Global  Solutions, et al. Release No. 33-10055, 34-77372, AAER-3758 See Also: Administrative Summary",https://www.sec.gov/files/litigation/admin/2016/33-10055.pdf | https://www.sec.gov/files/litigation/admin/2016/33-10055-s.pdf,SEC AAER index + company-name candidate matching,ID GLOBAL SOLUTIONS,SOLUTIONS,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,LIKELY COMPANY MATCH,,874016,JONES GROUP INC,2009,100,17-Jul-09,AAER-3015,"LSB Industries, Inc. and Jimmie Dean Jones, CPA Release No. 34-60336, AAER-3015",https://www.sec.gov/files/litigation/admin/2009/34-60336.pdf,SEC AAER index + company-name candidate matching,JONES GROUP,JONES,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,874016,JONES GROUP INC,2019,100,28-Jun-19,AAER-4055,"R. Gordon Jones, CPA Release No. 34-86239, AAER-4055",https://www.sec.gov/files/litigation/admin/2019/34-86239.pdf,SEC AAER index + company-name candidate matching,JONES GROUP,JONES,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,874016,JONES GROUP INC,2019,100,28-Jun-19,AAER-4056,"S. Jeffrey Jones, CPA Release No. 34-86240, AAER-4056",https://www.sec.gov/files/litigation/admin/2019/34-86240.pdf,SEC AAER index + company-name candidate matching,JONES GROUP,JONES,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,1162283,MORGAN GROUP HOLDING CO,2010,100,7-Apr-10,AAER-3125,"Morgan Asset Management, Inc.; Morgan Keegan & Company, Inc.;James C. Kelsoe, Jr.; and Joseph Thompson Weller, CPA Release No. 33-9116, AAER-3125",https://www.sec.gov/files/litigation/admin/2010/33-9116.pdf,SEC AAER index + company-name candidate matching,MORGAN GROUP,MORGAN,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,1162283,MORGAN GROUP HOLDING CO,2011,100,22-Jun-11,AAER-3296,"Morgan Asset Management, Inc.; Morgan Keegan & Company, Inc.;James C. Kelsoe, Jr.; and Joseph Thompson Weller, CPA Release No. 34-64720, IA-3218, IC-29704, AAER-3296",https://www.sec.gov/files/litigation/admin/2011/34-64720.pdf,SEC AAER index + company-name candidate matching,MORGAN GROUP,MORGAN,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,1162283,MORGAN GROUP HOLDING CO,2012,100,30-Jul-12,AAER-3395,"John S. Morgan, et al. Release No. 34-67542, AAER-3395",https://www.sec.gov/files/litigation/admin/2012/34-67542.pdf,SEC AAER index + company-name candidate matching,MORGAN GROUP,MORGAN,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,REVIEW,,934796,NETWORK CN INC,2021,90,29-Apr-21,AAER-4219,"HQDA Elderly Life Network, Inc. (Corrected) Release No. 34-91723, AAER-4219",https://www.sec.gov/files/litigation/admin/2021/34-91723.pdf,SEC AAER index + company-name candidate matching,NETWORK CN,NETWORK,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,1611702,OM ASSET MANAGEMENT PLC,2010,89.47,7-Apr-10,AAER-3125,"Morgan Asset Management, Inc.; Morgan Keegan & Company, Inc.;James C. Kelsoe, Jr.; and Joseph Thompson Weller, CPA Release No. 33-9116, AAER-3125",https://www.sec.gov/files/litigation/admin/2010/33-9116.pdf,SEC AAER index + company-name candidate matching,OM ASSET MANAGEMENT,ASSET,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,REVIEW,,1611702,OM ASSET MANAGEMENT PLC,2011,89.47,22-Jun-11,AAER-3296,"Morgan Asset Management, Inc.; Morgan Keegan & Company, Inc.;James C. Kelsoe, Jr.; and Joseph Thompson Weller, CPA Release No. 34-64720, IA-3218, IC-29704, AAER-3296",https://www.sec.gov/files/litigation/admin/2011/34-64720.pdf,SEC AAER index + company-name candidate matching,OM ASSET MANAGEMENT,ASSET,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
1,REVIEW,,76321,PARKER DRILLING CO /DE/,2013,94.44,16-Apr-13,AAER-3454,"Parker Drilling Company Release No. LR-22672, AAER-3454 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-22672 | https://www.sec.gov/files/litigation/complaints/2013/comp22672.pdf,SEC AAER index + company-name candidate matching,PARKER DRILLING DE,PARKER | DRILLING,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
1,REVIEW,,1129633,PHOENIX COMPANIES INC/DE,2016,95,15-Jul-16,AAER-3789,"The Phoenix Companies, Inc. Release No. 34-78341, AAER-3789 See Also: Administrative Summary",https://www.sec.gov/files/litigation/admin/2016/34-78341.pdf | https://www.sec.gov/files/litigation/admin/2016/34-78341-s.pdf,SEC AAER index + company-name candidate matching,PHOENIX COMPANIES DE,PHOENIX | COMPANIES,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,REVIEW,,1844505,"QT IMAGING HOLDINGS, INC.",2018,90,9-Mar-18,AAER-3925,"Elbit Imaging Ltd. Release No. 34-82849, AAER-3925 See Also: Administrative Summary",https://www.sec.gov/files/litigation/admin/2018/34-82849.pdf | https://www.sec.gov/enforce/34-82849-s,SEC AAER index + company-name candidate matching,QT IMAGING,IMAGING,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
1,REVIEW,,804328,QUALCOMM INC/DE,2016,90.91,1-Mar-16,AAER-3751,"Qualcomm Incorporated Release No. 34-77261, AAER-3751",https://www.sec.gov/files/litigation/admin/2016/34-77261.pdf,SEC AAER index + company-name candidate matching,QUALCOMM DE,QUALCOMM,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,REVIEW,,1140215,REED'S INC,2023,90.91,5-Jul-23,AAER-4427,"Reed L. Benson, CPA Release No. 34-97835, AAER-4427 See Also: Administrative Summary",https://www.sec.gov/files/litigation/admin/2023/34-97835.pdf | https://www.sec.gov/enforce/33-11209-s,SEC AAER index + company-name candidate matching,REED S,REED,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Only a single name token appears without an immediate corporate suffix; likely a person/surname collision.
0,REVIEW,,87565,SCHULMAN A INC,2020,94.74,15-Apr-20,AAER-4122,"Schulman Lobel Zand Katzen Williams & Blackman, LLP a/k/a Schulman Lobel LLP Release No. 34-88653, AAER-4122",https://www.sec.gov/files/litigation/admin/2020/34-88653.pdf,SEC AAER index + company-name candidate matching,SCHULMAN A,SCHULMAN,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Only a single name token appears without an immediate corporate suffix; likely a person/surname collision.
0,REVIEW,,1272754,"T BANCSHARES, INC.",2011,91.67,14-Jun-11,AAER-3291,"Huntington Bancshares, Inc.; Thomas E. Hoaglin, Michael J. McMennamin, and John Van Fleet, CPA Release No. 34-64668, AAER-3291",https://www.sec.gov/files/litigation/admin/2011/34-64668.pdf,SEC AAER index + company-name candidate matching,T BANCSHARES,BANCSHARES,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,REVIEW,,1439981,"T.O ENTERTAINMENT, INC.",2023,88.24,6-Mar-23,AAER-4384,"Flutter Entertainment and plc as successor-in-interest to The Stars Group, Inc. (Corrected) Release No. 34-97044, AAER-4384 See Also: Administrative Summary",https://www.sec.gov/files/litigation/admin/2023/34-97044.pdf | http://www.sec.gov/enforce/34-97044-s,SEC AAER index + company-name candidate matching,T O ENTERTAINMENT,ENTERTAINMENT,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,REVIEW,,1434589,"T3 MOTION, INC.",2023,88.89,16-May-23,AAER-4407,"Carlos Javier Moctezuma Velasco (ORDER GRANTING IN PART MOTION FOR LEAVE TO USE ALTERNATE MEANS OF 
SERVICE) Release No. 34-97509, AAER-4407",https://www.sec.gov/files/litigation/opinions/2023/34-97509.pdf,SEC AAER index + company-name candidate matching,T3 MOTION,MOTION,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,REVIEW,,1434589,"T3 MOTION, INC.",2023,88.89,16-May-23,AAER-4408,"Noe Corrales Reyes (ORDER GRANTING IN PART MOTION FOR LEAVE TO USE ALTERNATE MEANS OF 
SERVICE) Release No. 34-97510, AAER-4408",https://www.sec.gov/files/34-97510.pdf,SEC AAER index + company-name candidate matching,T3 MOTION,MOTION,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,REVIEW,,1434589,"T3 MOTION, INC.",2023,88.89,16-May-23,AAER-4409,"Ramón Lafarga Bátiz (ORDER GRANTING IN PART MOTION FOR LEAVE TO USE ALTERNATE MEANS OF 
SERVICE) Release No. 34-97512, AAER-4409",https://www.sec.gov/files/litigation/opinions/2023/34-97512.pdf,SEC AAER index + company-name candidate matching,T3 MOTION,MOTION,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,REVIEW,,1434589,"T3 MOTION, INC.",2023,88.89,18-Jul-23,AAER-4432,"Michelle L. Helterbran Cochran, CPA (ORDER REQUESTING RESPONSE TO MOTION FOR RECONSIDERATION) Release No. 34-97941, AAER-4432",https://www.sec.gov/files/litigation/opinions/2023/34-97941.pdf,SEC AAER index + company-name candidate matching,T3 MOTION,MOTION,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,900017,THOMAS GROUP INC,2009,100,29-May-09,AAER-2980,"Thomas Wurzel Release No. LR-21063, AAER-2980 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-21063 | https://www.sec.gov/files/litigation/complaints/2009/comp21063.pdf,SEC AAER index + company-name candidate matching,THOMAS GROUP,THOMAS,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,900017,THOMAS GROUP INC,2009,100,17-Jul-09,AAER-3014,"Thomas Stiner, CPA Release No. 34-60331, AAER-3014",https://www.sec.gov/files/litigation/admin/2009/34-60331.pdf,SEC AAER index + company-name candidate matching,THOMAS GROUP,THOMAS,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,900017,THOMAS GROUP INC,2011,100,14-Jun-11,AAER-3291,"Huntington Bancshares, Inc.; Thomas E. Hoaglin, Michael J. McMennamin, and John Van Fleet, CPA Release No. 34-64668, AAER-3291",https://www.sec.gov/files/litigation/admin/2011/34-64668.pdf,SEC AAER index + company-name candidate matching,THOMAS GROUP,THOMAS,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,900017,THOMAS GROUP INC,2011,100,27-Jun-11,AAER-3301,"Peter L. Jensen and Thomas C. Tekulve, Jr. Release No. LR-22014, AAER-3301 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-22014 | https://www.sec.gov/files/litigation/complaints/2011/comp22014.pdf,SEC AAER index + company-name candidate matching,THOMAS GROUP,THOMAS,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,900017,THOMAS GROUP INC,2012,100,14-Mar-12,AAER-3371,"Mark A. Jackson and James J. Ruehlen; Thomas F. O’Rourke Release No. LR-22290, AAER-3371",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-22290,SEC AAER index + company-name candidate matching,THOMAS GROUP,THOMAS,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,900017,THOMAS GROUP INC,2012,100,6-Apr-12,AAER-3379,"James Li (a/k/a Ching Hua Li), Thomas Chow (a/k/a Man Kit Chow), Roger Kao (a/k/a Chao Chun Kao), Christopher Liu (a/k/a Chi Lei Liu), and Wayne A. Pratt Release No. LR-22324, AAER-3379",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-22324,SEC AAER index + company-name candidate matching,THOMAS GROUP,THOMAS,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,900017,THOMAS GROUP INC,2014,100,20-Mar-14,AAER-3543,"Thomas D. Melvin, CPA (Order Denying Petition to Lift Temporary Suspension and Directing Hearing) Release No. 34-71761, AAER-3543",https://www.sec.gov/files/litigation/opinions/2014/34-71761.pdf,SEC AAER index + company-name candidate matching,THOMAS GROUP,THOMAS,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,900017,THOMAS GROUP INC,2014,100,25-Jun-14,AAER-3559,"Neely, Thomas A., Jr. Release No. 33-9605, 34-72470, AAER-3559",https://www.sec.gov/files/litigation/admin/2014/33-9605.pdf,SEC AAER index + company-name candidate matching,THOMAS GROUP,THOMAS,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,900017,THOMAS GROUP INC,2015,100,15-May-15,AAER-3656,"Neely, Thomas A., Jr. Release No. 33-9772, 34-74976, AAER-3656",https://www.sec.gov/files/litigation/admin/2015/33-9772.pdf,SEC AAER index + company-name candidate matching,THOMAS GROUP,THOMAS,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,900017,THOMAS GROUP INC,2015,100,21-Jul-15,AAER-3671,"Thomas S. Wu and Thomas T. Yu Release No. LR-23309, AAER-3671",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-23309,SEC AAER index + company-name candidate matching,THOMAS GROUP,THOMAS,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,900017,THOMAS GROUP INC,2016,100,9-Mar-16,AAER-3752,"Westlands Water District, Thomas W. Birmingham and Louie David Ciapponi Release No. 33-10053, AAER-3752",https://www.sec.gov/files/litigation/admin/2016/33-10053.pdf,SEC AAER index + company-name candidate matching,THOMAS GROUP,THOMAS,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,900017,THOMAS GROUP INC,2019,100,1-Jul-19,AAER-4057,"Thomas Chang, CPA Release No. 34-86252, AAER-4057",https://www.sec.gov/files/litigation/admin/2019/34-86252.pdf,SEC AAER index + company-name candidate matching,THOMAS GROUP,THOMAS,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,900017,THOMAS GROUP INC,2019,100,10-Jul-19,AAER-4058,"Thomas H. Laws, CPA Release No. 34-86350, AAER-4058",https://www.sec.gov/files/litigation/admin/2019/34-86350.pdf,SEC AAER index + company-name candidate matching,THOMAS GROUP,THOMAS,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,900017,THOMAS GROUP INC,2021,100,28-Jul-21,AAER-4234,"Holder, Cynthia, CPA Wada, Jeffrey, CPA Middendorf, David, CPA Whittle, Thomas, CPA Britt, David, CPA Release No. 34-92513, AAER-4234",https://www.sec.gov/files/litigation/admin/2021/34-92513.pdf,SEC AAER index + company-name candidate matching,THOMAS GROUP,THOMAS,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,900017,THOMAS GROUP INC,2021,100,28-Jul-21,AAER-4235,"Holder, Cynthia, CPA Wada, Jeffrey, CPA Middendorf, David, CPA Whittle, Thomas, CPA Britt, David, CPA Release No. 34-92514, AAER-4235",https://www.sec.gov/files/litigation/admin/2021/34-92514.pdf,SEC AAER index + company-name candidate matching,THOMAS GROUP,THOMAS,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,900017,THOMAS GROUP INC,2022,100,7-Jun-22,AAER-4303,"Clayton ""Charlie"" Thomas Release No. 34-95050, AAER-4303",https://www.sec.gov/files/litigation/admin/2022/34-95050.pdf,SEC AAER index + company-name candidate matching,THOMAS GROUP,THOMAS,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,REVIEW,,1901440,UL SOLUTIONS INC.,2016,91.67,15-Mar-16,AAER-3758,"ModusLink Global  Solutions, et al. Release No. 33-10055, 34-77372, AAER-3758 See Also: Administrative Summary",https://www.sec.gov/files/litigation/admin/2016/33-10055.pdf | https://www.sec.gov/files/litigation/admin/2016/33-10055-s.pdf,SEC AAER index + company-name candidate matching,UL SOLUTIONS,SOLUTIONS,False,1.0,POSSIBLE_ALIAS_OR_RENAME—MANUAL_REVIEW,AUTO_REJECT_OBVIOUS_MISMATCH,Candidate name contains only generic/short terms and the full legal entity was not found.
0,REVIEW,,1023024,ANI PHARMACEUTICALS INC,2020,94.74,31-Jul-20,AAER-4153,"Valeant Pharmaceuticals International, Inc. and n/k/a Bausch Health Companies Inc. Release No. 33-10809, 34-89442, AAER-4153",https://www.sec.gov/files/litigation/admin/2020/33-10809.pdf,SEC AAER index + company-name candidate matching,ANI PHARMACEUTICALS,ANI | PHARMACEUTICALS,False,0.5,PARTIAL_NAME_MATCH—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,REVIEW,,1556266,"CHINA BAT GROUP, INC.",2012,88.89,14-May-12,AAER-3385,"China Natural Gas, Inc. and Qinan Ji Release No. LR-22368, AAER-3385 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-22368 | https://www.sec.gov/files/litigation/complaints/2012/comp-pr2012-92.pdf,SEC AAER index + company-name candidate matching,CHINA BAT GROUP,CHINA | BAT,False,0.5,PARTIAL_NAME_MATCH—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,REVIEW,,1556266,"CHINA BAT GROUP, INC.",2013,88.89,7-Jun-13,AAER-3463,"China Natural Gas, Inc. and Qinan Ji Release No. LR-22719, AAER-3463",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-22719,SEC AAER index + company-name candidate matching,CHINA BAT GROUP,CHINA | BAT,False,0.5,PARTIAL_NAME_MATCH—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
0,LIKELY COMPANY MATCH,,1211211,CHINA MEDIA GROUP CORP,2013,100,20-Jun-13,AAER-3479,"China MediaExpress Holdings, Inc. and Zheng Cheng Release No. LR-22731, AAER-3479 See Also: SEC Complaint",https://www.sec.gov/enforcement-litigation/litigation-releases/lr-22731 | https://www.sec.gov/files/litigation/complaints/2013/comp22731.pdf,SEC AAER index + company-name candidate matching,CHINA MEDIA GROUP,CHINA | MEDIA,False,0.5,PARTIAL_NAME_MATCH—MANUAL_REVIEW,MANUAL_REVIEW_COMPLETED,Reviewer decision merged from aaer_manual_review_only.csv.
